Diet Plan ID,Goal,BMI Range,BMI Category,Maintenance Calorie Range,Diet Preference,Meal,Option,Quantity,Calories (kcal),Protein (g),Carbs (g),Fats (g),Fiber (g)
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with whole wheat toast,1 serving,520,24,68,16,9
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Breakfast,Omelette with veggies & cheese,1 serving,250,18,20,10,4
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,300,20,10,18,2
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts & honey,1 serving,280,16,30,10,5
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Breakfast,Protein smoothie with banana & peanut butter,1 serving,270,14,35,8,6
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice & veggies,1 serving,320,12,40,15,4
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Lunch,Fish curry with quinoa,1 serving,450,22,50,15,6
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Lunch,Turkey wrap with salad,1 serving,500,24,65,12,7
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Lunch,Egg fried rice,1 serving,480,26,55,14,8
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Lunch,Beef stir-fry with whole wheat noodles,1 serving,420,20,50,10,5
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Dinner,Grilled fish with mashed potatoes,1 serving,460,18,55,12,6
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Dinner,Chicken breast with roasted veggies,1 serving,300,30,30,5,4
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Dinner,Egg salad with mixed greens,1 serving,320,25,40,8,5
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Dinner,Turkey soup with lentils,1 serving,350,28,45,10,6
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Dinner,Baked salmon with quinoa,1 serving,280,22,30,8,5
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Snacks,Boiled eggs,1 serving,350,26,50,12,4
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Snacks,Greek yogurt with protein powder,1 serving,350,12,55,10,6
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Snacks,Grilled chicken skewers,1 serving,400,15,50,15,5
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Snacks,Protein bars,1 serving,380,14,45,12,6
43,Strength Training,<18.5,Underweight,~2200-2700 kcal,Non-Vegetarian,Snacks,Peanut butter toast,1 serving,300,18,40,8,8
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Breakfast,Egg white omelette with turkey & spinach,1 serving,500,20,70,12,8
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Breakfast,Grilled chicken toast,1 serving,550,22,75,14,9
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Breakfast,Boiled eggs with avocado toast,1 serving,530,25,65,15,10
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Breakfast,Cottage cheese & fruit salad,1 serving,480,22,60,14,8
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Breakfast,Oats with milk & nuts,1 serving,520,24,68,16,9
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Lunch,Salmon with roasted sweet potatoes,1 serving,250,18,20,10,4
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Lunch,Chicken tikka with whole wheat roti,1 serving,300,20,10,18,2
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Lunch,Tuna sandwich with leafy greens,1 serving,280,16,30,10,5
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Lunch,Shrimp stir-fry with brown rice,1 serving,270,14,35,8,6
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Lunch,Lamb curry with quinoa,1 serving,320,12,40,15,4
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Dinner,Steak with sautéed mushrooms,1 serving,450,22,50,15,6
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Dinner,Prawn curry with brown rice,1 serving,500,24,65,12,7
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Dinner,Chicken burrito bowl,1 serving,480,26,55,14,8
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Dinner,Beef stew with whole wheat bread,1 serving,520,24,68,16,9
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Dinner,Grilled shrimp with quinoa,1 serving,250,18,20,10,4
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Snacks,Roasted nuts,1 serving,300,20,10,18,2
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Snacks,Cottage cheese with almonds,1 serving,280,16,30,10,5
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Snacks,Egg salad with whole wheat crackers,1 serving,270,14,35,8,6
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Snacks,Chicken soup,1 serving,320,12,40,15,4
44,Strength Training,18.5 - 24.9,Normal weight,~2400-2900 kcal,Non-Vegetarian,Snacks,Protein shake,1 serving,450,22,50,15,6
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with whole wheat toast,1 serving,480,26,55,14,8
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Breakfast,Omelette with veggies & cheese,1 serving,420,20,50,10,5
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,460,18,55,12,6
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts & honey,1 serving,300,30,30,5,4
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Breakfast,Protein smoothie with banana & peanut butter,1 serving,320,25,40,8,5
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice & veggies,1 serving,350,28,45,10,6
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Lunch,Fish curry with quinoa,1 serving,280,22,30,8,5
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Lunch,Turkey wrap with salad,1 serving,350,26,50,12,4
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Lunch,Egg fried rice,1 serving,350,12,55,10,6
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Lunch,Beef stir-fry with whole wheat noodles,1 serving,400,15,50,15,5
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Dinner,Grilled fish with mashed potatoes,1 serving,380,14,45,12,6
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Dinner,Chicken breast with roasted veggies,1 serving,300,18,40,8,8
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Dinner,Egg salad with mixed greens,1 serving,420,16,50,18,5
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Dinner,Turkey soup with lentils,1 serving,500,20,70,12,8
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Dinner,Baked salmon with quinoa,1 serving,550,22,75,14,9
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Snacks,Boiled eggs,1 serving,530,25,65,15,10
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Snacks,Greek yogurt with protein powder,1 serving,480,22,60,14,8
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Snacks,Grilled chicken skewers,1 serving,520,24,68,16,9
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Snacks,Protein bars,1 serving,250,18,20,10,4
45,Strength Training,25 - 29.9,Overweight,~2600-3100 kcal,Non-Vegetarian,Snacks,Peanut butter toast,1 serving,300,20,10,18,2
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Breakfast,Egg white omelette with turkey & spinach,1 serving,270,14,35,8,6
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Breakfast,Grilled chicken toast,1 serving,320,12,40,15,4
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Breakfast,Boiled eggs with avocado toast,1 serving,450,22,50,15,6
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Breakfast,Cottage cheese & fruit salad,1 serving,500,24,65,12,7
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Breakfast,Oats with milk & nuts,1 serving,480,26,55,14,8
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Lunch,Salmon with roasted sweet potatoes,1 serving,520,24,68,16,9
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Lunch,Chicken tikka with whole wheat roti,1 serving,250,18,20,10,4
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Lunch,Tuna sandwich with leafy greens,1 serving,300,20,10,18,2
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Lunch,Shrimp stir-fry with brown rice,1 serving,280,16,30,10,5
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Lunch,Lamb curry with quinoa,1 serving,270,14,35,8,6
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Dinner,Steak with sautéed mushrooms,1 serving,320,12,40,15,4
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Dinner,Prawn curry with brown rice,1 serving,450,22,50,15,6
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Dinner,Chicken burrito bowl,1 serving,500,24,65,12,7
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Dinner,Beef stew with whole wheat bread,1 serving,480,26,55,14,8
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Dinner,Grilled shrimp with quinoa,1 serving,420,20,50,10,5
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Snacks,Roasted nuts,1 serving,460,18,55,12,6
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Snacks,Cottage cheese with almonds,1 serving,300,30,30,5,4
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Snacks,Egg salad with whole wheat crackers,1 serving,320,25,40,8,5
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Snacks,Chicken soup,1 serving,350,28,45,10,6
46,Strength Training,30 - 34.9,Obesity Class 1,~2800-3300 kcal,Non-Vegetarian,Snacks,Protein shake,1 serving,280,22,30,8,5
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Breakfast,Scrambled eggs with whole wheat toast,1 serving,350,12,55,10,6
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Breakfast,Omelette with veggies & cheese,1 serving,400,15,50,15,5
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,380,14,45,12,6
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts & honey,1 serving,300,18,40,8,8
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Breakfast,Protein smoothie with banana & peanut butter,1 serving,420,16,50,18,5
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Lunch,Grilled chicken with brown rice & veggies,1 serving,500,20,70,12,8
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Lunch,Fish curry with quinoa,1 serving,550,22,75,14,9
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Lunch,Turkey wrap with salad,1 serving,530,25,65,15,10
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Lunch,Egg fried rice,1 serving,480,22,60,14,8
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Lunch,Beef stir-fry with whole wheat noodles,1 serving,520,24,68,16,9
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Dinner,Grilled fish with mashed potatoes,1 serving,250,18,20,10,4
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Dinner,Chicken breast with roasted veggies,1 serving,300,20,10,18,2
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Dinner,Egg salad with mixed greens,1 serving,280,16,30,10,5
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Dinner,Turkey soup with lentils,1 serving,270,14,35,8,6
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Dinner,Baked salmon with quinoa,1 serving,320,12,40,15,4
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Snacks,Boiled eggs,1 serving,450,22,50,15,6
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Snacks,Greek yogurt with protein powder,1 serving,500,24,65,12,7
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Snacks,Grilled chicken skewers,1 serving,480,26,55,14,8
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Snacks,Protein bars,1 serving,520,24,68,16,9
47,Strength Training,35 - 39.9,Obesity Class 2,~3000-3500 kcal,Non-Vegetarian,Snacks,Peanut butter toast,1 serving,250,18,20,10,4
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Breakfast,Egg white omelette with turkey & spinach,1 serving,280,16,30,10,5
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Breakfast,Grilled chicken toast,1 serving,270,14,35,8,6
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Breakfast,Boiled eggs with avocado toast,1 serving,320,12,40,15,4
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Breakfast,Cottage cheese & fruit salad,1 serving,450,22,50,15,6
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Breakfast,Oats with milk & nuts,1 serving,500,24,65,12,7
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Lunch,Salmon with roasted sweet potatoes,1 serving,480,26,55,14,8
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Lunch,Chicken tikka with whole wheat roti,1 serving,420,20,50,10,5
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Lunch,Tuna sandwich with leafy greens,1 serving,460,18,55,12,6
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Lunch,Shrimp stir-fry with brown rice,1 serving,300,30,30,5,4
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Lunch,Lamb curry with quinoa,1 serving,320,25,40,8,5
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Dinner,Steak with sautéed mushrooms,1 serving,350,28,45,10,6
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Dinner,Prawn curry with brown rice,1 serving,280,22,30,8,5
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Dinner,Chicken burrito bowl,1 serving,350,26,50,12,4
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Dinner,Beef stew with whole wheat bread,1 serving,350,12,55,10,6
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Dinner,Grilled shrimp with quinoa,1 serving,400,15,50,15,5
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Snacks,Roasted nuts,1 serving,380,14,45,12,6
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Snacks,Cottage cheese with almonds,1 serving,300,18,40,8,8
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Snacks,Egg salad with whole wheat crackers,1 serving,420,16,50,18,5
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Snacks,Chicken soup,1 serving,500,20,70,12,8
48,Strength Training,40+,Obesity Class 3,~3200-3700 kcal,Non-Vegetarian,Snacks,Protein shake,3 eggs + 2 slices,550,22,75,14,9
49,Muscle Building,<18.5,Obesity Class 3,~2500-3000 kcal,Non-Vegetarian,Breakfast,Eggs & Whole Wheat Toast,3 eggs + 50g oats,480,22,60,14,8
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Chicken Omelette & Oats,200g yogurt + berries,520,24,68,16,9
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Greek Yogurt & Berries,2 pancakes,250,18,20,10,4
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Protein Pancakes,3 eggs + ½ avocado,300,20,10,18,2
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Breakfast,Scrambled Eggs & Avocado,150g chicken + 200g rice,280,16,30,10,5
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Lunch,Grilled Chicken & Rice,150g fish + 200g potatoes,270,14,35,8,6
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Lunch,Fish & Sweet Potatoes,150g chicken + 150g quinoa,320,12,40,15,4
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Lunch,Chicken & Quinoa,150g turkey + 200g rice,450,22,50,15,6
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Lunch,Turkey & Brown Rice,150g salmon + veggies,500,24,65,12,7
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Lunch,Salmon & Veggies,1 scoop + 20g nuts,480,26,55,14,8
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Snack,Protein Shake & Nuts,2 eggs + 1 apple,350,30,20,15,3
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Snack,Boiled Eggs & Fruit,100g tuna + 2 slices bread,280,26,30,10,4
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Snack,Tuna Sandwich,100g cheese + 5 crackers,400,35,45,12,5
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Snack,Cottage Cheese & Crackers,100g chicken + whole wheat wrap,370,32,40,14,6
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Snack,Chicken Wrap,150g steak + veggies,450,38,50,10,5
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Dinner,Steak & Vegetables,150g chicken + 200g pasta,600,55,50,18,7
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Dinner,Chicken & Pasta,150g fish + 200g rice,620,58,85,10,6
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Dinner,Grilled Fish & Brown Rice,150g shrimp + veggies,580,50,70,12,5
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Dinner,Shrimp Stir-Fry,3 eggs + 2 chapatis,570,48,40,22,6
49,Muscle Building,<18.5,Underweight,~2500-3000 kcal,Non-Vegetarian,Dinner,Egg Curry & Chapati,1 serving,530,45,60,14,6
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Eggs & Whole Wheat Toast,3 eggs + 50g oats,350,30,40,10,5
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Chicken Omelette & Oats,200g yogurt + berries,400,35,45,12,6
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Greek Yogurt & Berries,2 pancakes,300,25,35,8,4
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Protein Pancakes,3 eggs + ½ avocado,380,28,50,10,6
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Breakfast,Scrambled Eggs & Avocado,150g chicken + 200g rice,420,33,20,18,7
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Lunch,Grilled Chicken & Rice,150g fish + 200g potatoes,600,55,80,12,6
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Lunch,Fish & Sweet Potatoes,150g chicken + 150g quinoa,550,50,75,10,5
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Lunch,Chicken & Quinoa,150g turkey + 200g rice,580,52,70,12,7
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Lunch,Turkey & Brown Rice,150g salmon + veggies,590,54,78,11,6
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Lunch,Salmon & Veggies,1 scoop + 20g nuts,570,48,40,22,8
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Snack,Protein Shake & Nuts,2 eggs + 1 apple,350,30,20,15,3
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Snack,Boiled Eggs & Fruit,100g tuna + 2 slices bread,280,26,30,10,4
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Snack,Tuna Sandwich,100g cheese + 5 crackers,400,35,45,12,5
50,Muscle Building,18.5-24.9,Normal weight,~2700-3200 kcal,Non-Vegetarian,Snack,Cottage Cheese & Crackers,100g chicken + whole wheat wrap,370,32,40,14,6
